timestamp,uuid,screenOn,timezone,utc_date_time,local_date_time,local_date,local_time,local_hour,local_minute
1485603171,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 11:32:51,2017-01-28 11:32:51,2017-01-28,11:32:51,11,32
1485603272,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 11:34:32,2017-01-28 11:34:32,2017-01-28,11:34:32,11,34
1485606724,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 12:32:04,2017-01-28 12:32:04,2017-01-28,12:32:04,12,32
1485609836,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 13:23:56,2017-01-28 13:23:56,2017-01-28,13:23:56,13,23
1485610729,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 13:38:49,2017-01-28 13:38:49,2017-01-28,13:38:49,13,38
1485612692,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 14:11:32,2017-01-28 14:11:32,2017-01-28,14:11:32,14,11
1485613405,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 14:23:25,2017-01-28 14:23:25,2017-01-28,14:23:25,14,23
1485614193,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 14:36:33,2017-01-28 14:36:33,2017-01-28,14:36:33,14,36
1485614998,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 14:49:58,2017-01-28 14:49:58,2017-01-28,14:49:58,14,49
1485615559,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 14:59:19,2017-01-28 14:59:19,2017-01-28,14:59:19,14,59
1485616246,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 15:10:46,2017-01-28 15:10:46,2017-01-28,15:10:46,15,10
1485617415,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 15:30:15,2017-01-28 15:30:15,2017-01-28,15:30:15,15,30
1485618141,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 15:42:21,2017-01-28 15:42:21,2017-01-28,15:42:21,15,42
1485619878,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 16:11:18,2017-01-28 16:11:18,2017-01-28,16:11:18,16,11
1485620670,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-28 16:24:30,2017-01-28 16:24:30,2017-01-28,16:24:30,16,24
1485624477,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-28 17:27:57,2017-01-28 17:27:57,2017-01-28,17:27:57,17,27
1485890412,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-31 19:20:12,2017-01-31 19:20:12,2017-01-31,19:20:12,19,20
1485890752,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-31 19:25:52,2017-01-31 19:25:52,2017-01-31,19:25:52,19,25
1485891451,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-31 19:37:31,2017-01-31 19:37:31,2017-01-31,19:37:31,19,37
1485892380,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-31 19:53:00,2017-01-31 19:53:00,2017-01-31,19:53:00,19,53
1485894232,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-31 20:23:52,2017-01-31 20:23:52,2017-01-31,20:23:52,20,23
1485895892,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-31 20:51:32,2017-01-31 20:51:32,2017-01-31,20:51:32,20,51
1485896746,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-31 21:05:46,2017-01-31 21:05:46,2017-01-31,21:05:46,21,5
1485897975,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-31 21:26:15,2017-01-31 21:26:15,2017-01-31,21:26:15,21,26
1485899340,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-31 21:49:00,2017-01-31 21:49:00,2017-01-31,21:49:00,21,49
1485900891,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-31 22:14:51,2017-01-31 22:14:51,2017-01-31,22:14:51,22,14
1485909322,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-02-01 00:35:22,2017-02-01 00:35:22,2017-02-01,00:35:22,0,35
1485909351,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-02-01 00:35:51,2017-02-01 00:35:51,2017-02-01,00:35:51,0,35
1485909380,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-01 00:36:20,2017-02-01 00:36:20,2017-02-01,00:36:20,0,36
1485995375,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:29:35,2017-02-02 00:29:35,2017-02-02,00:29:35,0,29
1485995772,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-02-02 00:36:12,2017-02-02 00:36:12,2017-02-02,00:36:12,0,36
1485995794,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:36:34,2017-02-02 00:36:34,2017-02-02,00:36:34,0,36
1485995824,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:37:04,2017-02-02 00:37:04,2017-02-02,00:37:04,0,37
1485995904,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:38:24,2017-02-02 00:38:24,2017-02-02,00:38:24,0,38
1485996004,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:40:04,2017-02-02 00:40:04,2017-02-02,00:40:04,0,40
1485996084,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:41:24,2017-02-02 00:41:24,2017-02-02,00:41:24,0,41
1485996154,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:42:34,2017-02-02 00:42:34,2017-02-02,00:42:34,0,42
1485996264,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:44:24,2017-02-02 00:44:24,2017-02-02,00:44:24,0,44
1485996334,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:45:34,2017-02-02 00:45:34,2017-02-02,00:45:34,0,45
1485996424,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:47:04,2017-02-02 00:47:04,2017-02-02,00:47:04,0,47
1485996504,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:48:24,2017-02-02 00:48:24,2017-02-02,00:48:24,0,48
1485996604,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:50:04,2017-02-02 00:50:04,2017-02-02,00:50:04,0,50
1485996684,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:51:24,2017-02-02 00:51:24,2017-02-02,00:51:24,0,51
1485996754,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:52:34,2017-02-02 00:52:34,2017-02-02,00:52:34,0,52
1485996814,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:53:34,2017-02-02 00:53:34,2017-02-02,00:53:34,0,53
1485996904,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:55:04,2017-02-02 00:55:04,2017-02-02,00:55:04,0,55
1485996924,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:55:24,2017-02-02 00:55:24,2017-02-02,00:55:24,0,55
1485996934,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:55:34,2017-02-02 00:55:34,2017-02-02,00:55:34,0,55
1485996964,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:56:04,2017-02-02 00:56:04,2017-02-02,00:56:04,0,56
1485996984,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:56:24,2017-02-02 00:56:24,2017-02-02,00:56:24,0,56
1485997044,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:57:24,2017-02-02 00:57:24,2017-02-02,00:57:24,0,57
1485997114,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 00:58:34,2017-02-02 00:58:34,2017-02-02,00:58:34,0,58
1485997224,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:00:24,2017-02-02 01:00:24,2017-02-02,01:00:24,1,0
1485997324,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:02:04,2017-02-02 01:02:04,2017-02-02,01:02:04,1,2
1485997414,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:03:34,2017-02-02 01:03:34,2017-02-02,01:03:34,1,3
1485997504,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:05:04,2017-02-02 01:05:04,2017-02-02,01:05:04,1,5
1485997594,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:06:34,2017-02-02 01:06:34,2017-02-02,01:06:34,1,6
1485997774,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:09:34,2017-02-02 01:09:34,2017-02-02,01:09:34,1,9
1485997894,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:11:34,2017-02-02 01:11:34,2017-02-02,01:11:34,1,11
1485998004,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:13:24,2017-02-02 01:13:24,2017-02-02,01:13:24,1,13
1485998104,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:15:04,2017-02-02 01:15:04,2017-02-02,01:15:04,1,15
1485998194,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:16:34,2017-02-02 01:16:34,2017-02-02,01:16:34,1,16
1485998254,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:17:34,2017-02-02 01:17:34,2017-02-02,01:17:34,1,17
1485998424,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:20:24,2017-02-02 01:20:24,2017-02-02,01:20:24,1,20
1485998524,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:22:04,2017-02-02 01:22:04,2017-02-02,01:22:04,1,22
1485998664,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:24:24,2017-02-02 01:24:24,2017-02-02,01:24:24,1,24
1485998724,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:25:24,2017-02-02 01:25:24,2017-02-02,01:25:24,1,25
1485998734,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:25:34,2017-02-02 01:25:34,2017-02-02,01:25:34,1,25
1485998974,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:29:34,2017-02-02 01:29:34,2017-02-02,01:29:34,1,29
1485999154,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:32:34,2017-02-02 01:32:34,2017-02-02,01:32:34,1,32
1485999364,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:36:04,2017-02-02 01:36:04,2017-02-02,01:36:04,1,36
1485999444,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:37:24,2017-02-02 01:37:24,2017-02-02,01:37:24,1,37
1485999484,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:38:04,2017-02-02 01:38:04,2017-02-02,01:38:04,1,38
1485999924,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:45:24,2017-02-02 01:45:24,2017-02-02,01:45:24,1,45
1486000084,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:48:04,2017-02-02 01:48:04,2017-02-02,01:48:04,1,48
1486000654,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 01:57:34,2017-02-02 01:57:34,2017-02-02,01:57:34,1,57
1486001104,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 02:05:04,2017-02-02 02:05:04,2017-02-02,02:05:04,2,5
1486001123,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 02:05:23,2017-02-02 02:05:23,2017-02-02,02:05:23,2,5
1486002324,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 02:25:24,2017-02-02 02:25:24,2017-02-02,02:25:24,2,25
1486002334,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 02:25:34,2017-02-02 02:25:34,2017-02-02,02:25:34,2,25
1486002484,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 02:28:04,2017-02-02 02:28:04,2017-02-02,02:28:04,2,28
1486002966,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 02:36:06,2017-02-02 02:36:06,2017-02-02,02:36:06,2,36
1486026474,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 09:07:54,2017-02-02 09:07:54,2017-02-02,09:07:54,9,7
1486028793,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 09:46:33,2017-02-02 09:46:33,2017-02-02,09:46:33,9,46
1486031383,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 10:29:43,2017-02-02 10:29:43,2017-02-02,10:29:43,10,29
1486035671,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 11:41:11,2017-02-02 11:41:11,2017-02-02,11:41:11,11,41
1486038643,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 12:30:43,2017-02-02 12:30:43,2017-02-02,12:30:43,12,30
1486040683,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-02 13:04:43,2017-02-02 13:04:43,2017-02-02,13:04:43,13,4
1486041022,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-02-02 13:10:22,2017-02-02 13:10:22,2017-02-02,13:10:22,13,10
1486041164,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-02-02 13:12:44,2017-02-02 13:12:44,2017-02-02,13:12:44,13,12
1486082115,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-02-03 00:35:15,2017-02-03 00:35:15,2017-02-03,00:35:15,0,35
1486082145,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-03 00:35:45,2017-02-03 00:35:45,2017-02-03,00:35:45,0,35
1486152730,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-03 20:12:10,2017-02-03 20:12:10,2017-02-03,20:12:10,20,12
1486152731,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-03 20:12:11,2017-02-03 20:12:11,2017-02-03,20:12:11,20,12
1486155354,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-03 20:55:54,2017-02-03 20:55:54,2017-02-03,20:55:54,20,55
1486167783,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-02-04 00:23:03,2017-02-04 00:23:03,2017-02-04,00:23:03,0,23
1486168333,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-02-04 00:32:13,2017-02-04 00:32:13,2017-02-04,00:32:13,0,32
1486168345,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 00:32:25,2017-02-04 00:32:25,2017-02-04,00:32:25,0,32
1486217786,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-02-04 14:16:26,2017-02-04 14:16:26,2017-02-04,14:16:26,14,16
1486217865,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-02-04 14:17:45,2017-02-04 14:17:45,2017-02-04,14:17:45,14,17
1486218065,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-02-04 14:21:05,2017-02-04 14:21:05,2017-02-04,14:21:05,14,21
1486218870,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 14:34:30,2017-02-04 14:34:30,2017-02-04,14:34:30,14,34
1486220134,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 14:55:34,2017-02-04 14:55:34,2017-02-04,14:55:34,14,55
1486221280,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 15:14:40,2017-02-04 15:14:40,2017-02-04,15:14:40,15,14
1486222773,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 15:39:33,2017-02-04 15:39:33,2017-02-04,15:39:33,15,39
1486223812,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 15:56:52,2017-02-04 15:56:52,2017-02-04,15:56:52,15,56
1486224475,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 16:07:55,2017-02-04 16:07:55,2017-02-04,16:07:55,16,7
1486225221,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 16:20:21,2017-02-04 16:20:21,2017-02-04,16:20:21,16,20
1486225956,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 16:32:36,2017-02-04 16:32:36,2017-02-04,16:32:36,16,32
1486226807,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 16:46:47,2017-02-04 16:46:47,2017-02-04,16:46:47,16,46
1486227327,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 16:55:27,2017-02-04 16:55:27,2017-02-04,16:55:27,16,55
1486227691,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 17:01:31,2017-02-04 17:01:31,2017-02-04,17:01:31,17,1
1486229020,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 17:23:40,2017-02-04 17:23:40,2017-02-04,17:23:40,17,23
1486229657,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-02-04 17:34:17,2017-02-04 17:34:17,2017-02-04,17:34:17,17,34
1486230404,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 17:46:44,2017-02-04 17:46:44,2017-02-04,17:46:44,17,46
1486231840,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 18:10:40,2017-02-04 18:10:40,2017-02-04,18:10:40,18,10
1486233633,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 18:40:33,2017-02-04 18:40:33,2017-02-04,18:40:33,18,40
1486234787,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 18:59:47,2017-02-04 18:59:47,2017-02-04,18:59:47,18,59
1486235004,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 19:03:24,2017-02-04 19:03:24,2017-02-04,19:03:24,19,3
1486236050,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-02-04 19:20:50,2017-02-04 19:20:50,2017-02-04,19:20:50,19,20
